Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE35,OUT019,166.812706700066
NCD31,OUT035,2649.9943701921684
FDJ56,OUT035,1617.5992999599516
NCU53,OUT046,2527.2023170911107
FDD39,OUT035,3724.966578026327
NCU17,OUT019,253.83173019091927
FDJ20,OUT046,2044.6250660280189
NCW41,OUT018,2494.6761950853142
FDL52,OUT035,615.6216051758099
FDS39,OUT035,2112.2112659449426
DRJ47,OUT045,2845.2176175647965
FDP13,OUT010,91.51312051658209
DRK39,OUT010,195.38993357591983
FDF28,OUT010,273.13501844379743
FDB09,OUT045,2016.1958565460718
FDM51,OUT046,1555.989166456028
DRM49,OUT018,712.0703203097572
DRF23,OUT013,2851.410900185825
DRH01,OUT035,2886.104746746425
FDH12,OUT027,2654.8928766290005
FDA28,OUT019,298.0211039097723
FDW37,OUT018,1371.7034007277769
FDF02,OUT046,1633.340036493887
DRL37,OUT046,627.678779007072
NCF43,OUT046,2109.940047919293
FDH08,OUT010,570.4374586124321
FDR34,OUT019,586.7063900324106
NCK19,OUT049,3113.610530792608
NCD55,OUT018,611.6046341077318
FDT27,OUT049,3847.682576435203
FDQ57,OUT045,2454.5012719273186
FDA47,OUT035,2565.5000507210048
DRG15,OUT027,1746.0173412197003
FDE05,OUT018,2368.9808578330917
FDN46,OUT046,1624.2972817644165
FDX27,OUT027,2560.9347969783616
FDT51,OUT045,1742.9931613493193
FDU33,OUT013,649.915828500078
FDJ16,OUT027,1639.2797835618846
FDD20,OUT019,291.5007541691723
FDT36,OUT049,598.0485958654023
DRF15,OUT027,4023.8985575135825
FDN52,OUT010,203.57826094910214
FDC22,OUT027,5511.972381936137
FDX15,OUT045,2567.4970665813644
FDT13,OUT013,3098.8518275903416
FDU04,OUT017,2033.8425620812736
FDU31,OUT019,540.1571331877342
FDW59,OUT027,2359.6823212071495
NCO29,OUT046,2569.8880608297018
FDL15,OUT035,2536.0765777503293
FDI41,OUT049,2502.107044505778
FDQ48,OUT049,1547.7388847281813
DRI39,OUT013,852.8533639144806
FDI08,OUT013,4095.5816503645988
FDC21,OUT049,1727.5894508914723
FDF58,OUT035,969.2817983860624
FDS08,OUT010,425.4862753460943
FDE47,OUT045,2011.7617480714173
NCP18,OUT019,355.876049808616
NCR41,OUT013,1537.7764781820024
FDA27,OUT013,4091.2627399710805
FDA43,OUT035,3105.5890748138713
FDA49,OUT045,1361.5690901243097
NCE55,OUT018,2805.6328251852533
DRM49,OUT027,1110.814348302308
FDF22,OUT027,5570.012726274298
FDQ15,OUT018,1289.85171740628
NCS54,OUT017,2902.1706189324423
NCY05,OUT013,594.7422571915903
FDR45,OUT046,3944.336711758606
FDK57,OUT049,2027.2882763738182
FDF41,OUT010,587.2849558363552
FDV21,OUT046,2042.500777177859
FDD51,OUT046,756.736957628046
FDF33,OUT046,1648.7281630261227
FDA38,OUT046,3945.5007423906145
FDR56,OUT045,3056.789062928867
NCN41,OUT017,2026.7794927841587
FDC60,OUT027,2489.755020184624
FDB47,OUT045,3687.41092756319
DRH01,OUT013,2861.4402509740657
FDW08,OUT046,1635.5630234097919
FDF38,OUT027,1110.814348302308
FDY32,OUT017,2506.736286213153
FDG34,OUT049,1648.7281630261227
FDG47,OUT019,598.4936460837386
NCF18,OUT035,3044.9095162237395
FDL39,OUT019,455.1676919386716
NCH55,OUT035,2038.9611712209253
DRJ35,OUT049,925.366399476324
FDS44,OUT035,3929.028899912465
DRE01,OUT018,3502.191146233463
FDY39,OUT013,3105.12969560694
FDY32,OUT018,2431.696246621646
FDR33,OUT027,3081.5053840928094
NCP50,OUT049,1293.4260195212753
FDZ47,OUT018,1515.1773749259335
FDU57,OUT049,2438.104608428325
FDY44,OUT013,3086.5515849777025
DRH59,OUT018,1131.7888526940344
FDB03,OUT027,6199.702775397658
FDY46,OUT045,3016.812446885506
FDM39,OUT045,2881.0215146162896
FDY36,OUT035,1162.7275419776256
NCM55,OUT035,3106.376495293113
FDJ50,OUT010,139.50098535821897
DRL60,OUT013,2428.3540266462587
NCJ54,OUT049,3836.3656013271993
FDX59,OUT017,595.1351551746075
FDI07,OUT013,3089.174065312265
DRF51,OUT010,91.51312051658209
FDM14,OUT017,1646.505176110218
FDP21,OUT045,3084.8961457759415
FDE40,OUT035,1069.4729879097554
FDE05,OUT035,2489.9542173829436
FDM13,OUT027,3322.7646857552463
FDC34,OUT027,4017.2507629330994
NCI55,OUT018,1915.6974268242911
NCE43,OUT018,2675.0893405569823
FDW58,OUT018,1598.8826921687962
FDG60,OUT045,3884.779845213613
FDV31,OUT017,2872.79280369128
FDR47,OUT013,3032.342073285883
FDM60,OUT019,91.51312051658209
NCF06,OUT018,3717.57363402151
NCN26,OUT027,3108.615704883374
FDQ59,OUT049,1361.5217663969543
FDF09,OUT046,602.3024391807362
NCS06,OUT017,4116.366303212453
FDT44,OUT046,1966.7755959539652
FDI19,OUT017,3947.522302862477
FDT22,OUT017,934.882264039002
NCF54,OUT027,4363.779427770131
DRG25,OUT045,3094.493139918332
FDB59,OUT017,2967.8853821351263
FDQ37,OUT017,3005.8928722773576
FDP56,OUT035,759.7001775955413
FDW44,OUT035,2909.3359443896
FDJ26,OUT010,579.4251130106052
FDU43,OUT018,3385.307713304177
FDW33,OUT045,1635.5630234097919
NCX53,OUT027,3430.6480422548866
FDN56,OUT010,366.08459999337066
DRF15,OUT049,2494.1185338804225
FDO33,OUT017,1945.3660023803602
FDZ39,OUT010,218.1529500690489
NCJ19,OUT017,845.458132709746
FDU01,OUT035,2988.6625784339994
FDT12,OUT035,3855.1702137987486
NCM18,OUT018,955.6048425139708
FDP19,OUT017,2031.2848137818876
NCR42,OUT049,598.0485958654023
FDN10,OUT046,1985.76956645729
FDG44,OUT017,844.1169800083089
FDQ10,OUT046,2889.4511019559873
DRH13,OUT049,1635.5630234097919
FDT52,OUT013,3961.937615979646
FDM56,OUT045,1738.7661635588943
NCO43,OUT010,219.71334579561116
NCV29,OUT035,2948.7899564223203
NCF06,OUT013,4186.348529450511
FDO50,OUT035,1404.8746103892204
FDT59,OUT013,3844.791081358826
FDX40,OUT027,1110.814348302308
FDE50,OUT017,3027.6706811895538
FDX51,OUT017,3086.446319204789
NCD30,OUT018,1515.1773749259335
FDK15,OUT013,1624.2972817644165
FDL12,OUT045,971.1185342113498
FDK46,OUT017,4161.017041947808
DRH49,OUT010,186.3421494063259
FDQ57,OUT046,2451.282492094265
FDY59,OUT017,1446.6320230583626
FDO09,OUT018,3725.6689412791297
NCG30,OUT035,2043.0922124993083
FDM09,OUT017,2756.4901388701883
NCN17,OUT027,2604.371967522669
NCS42,OUT013,1391.465578200578
FDD02,OUT019,294.09987496373674
FDE34,OUT013,3109.4923262271386
FDU38,OUT045,3082.6645928946946
FDB33,OUT046,2591.4725131516066
NCJ29,OUT017,1363.7920770402145
FDZ27,OUT035,759.7001775955413
FDI40,OUT013,1555.989166456028
FDG22,OUT013,594.7422571915903
FDT51,OUT017,1748.5333500922209
FDF20,OUT018,2971.8801536861192
FDV50,OUT035,2027.1994652377375
FDT02,OUT049,602.3024391807362
DRC49,OUT017,2436.1653863006813
FDF26,OUT049,2437.368225860251
FDV52,OUT035,1985.9086394275594
FDX59,OUT049,598.0485958654023
FDV25,OUT035,3826.6578373991065
FDW23,OUT027,1110.814348302308
FDE53,OUT018,1601.1056790847008
FDA19,OUT017,2038.1234275608324
FDH22,OUT046,2039.5733069730932
NCO41,OUT013,1545.4694781761268
FDX12,OUT017,3967.058942250991
FDF17,OUT013,3059.449367434294
FDS11,OUT045,3795.308269721377
FDR51,OUT035,2472.6108752296973
FDT49,OUT010,220.77360331245347
FDC56,OUT013,2000.5570334680626
FDR13,OUT027,3109.7743992373503
FDQ60,OUT035,2001.025238372265
FDN38,OUT049,4025.461552819511
NCL29,OUT013,2474.508632838842
FDO13,OUT027,4053.8569406049623
FDE26,OUT018,2303.2515636854805
FDA31,OUT010,424.33587552694627
FDX14,OUT035,1177.1855137472512
FDA34,OUT045,2905.1449911688087
FDF26,OUT013,2438.227450600333
FDE38,OUT045,2675.9276223951347
DRI11,OUT046,1953.3057356410613
FDQ60,OUT027,3135.005727090845
FDL21,OUT027,1110.814348302308
DRC12,OUT027,5487.172430021002
FDC47,OUT046,3770.2554075025782
FDE57,OUT045,2039.0600756562399
FDT14,OUT045,1986.1807496810152
NCZ53,OUT046,3097.0208154270495
FDE28,OUT018,3335.231957708018
FDR19,OUT035,2490.353699808321
NCF54,OUT019,409.1767110420487
FDZ08,OUT046,1321.167889812533
NCJ05,OUT018,2432.366789902185
FDF59,OUT046,2045.9899224595495
NCO05,OUT035,1617.5992999599516
FDW24,OUT018,754.7381912995559
NCX42,OUT018,2537.5960140653847
NCA53,OUT035,759.7001775955413
FDI45,OUT019,407.7706388205659
FDG46,OUT046,1935.0935541804804
FDM20,OUT010,574.397553778114
FDW11,OUT010,164.18104023125335
FDX08,OUT035,3010.9661273298384
NCK17,OUT035,618.4692646817648
FDK32,OUT018,2406.994758302621
NCA42,OUT035,2557.7287889273757
DRI01,OUT035,2863.887301015803
NCL55,OUT049,4092.074530635631
DRE25,OUT018,1455.6559492071312
FDD14,OUT017,3031.931012821057
FDB10,OUT046,3902.984346028026
DRN11,OUT035,2468.787920310075
FDP38,OUT018,762.3400258445655
NCA30,OUT017,3018.2708586571935
FDT15,OUT017,3118.4972166734537
NCP55,OUT018,836.615481429565
FDF12,OUT035,2465.6164733424216
FDM21,OUT018,3725.2683099665633
FDX56,OUT035,3416.1054165103665
FDF10,OUT017,2505.068030799648
FDT32,OUT045,3003.987747583242
FDM51,OUT018,1598.8274349573735
NCR50,OUT018,2461.201220554743
FDI19,OUT049,3951.722250157308
FDX21,OUT017,1635.5630234097919
FDR31,OUT035,2473.958500057133
FDY02,OUT013,4080.8938263121872
NCA29,OUT045,2872.9490428055788
NCX17,OUT046,3734.384947044862
FDM12,OUT045,3054.076604826491
FDI53,OUT027,3943.5709437047467
NCU30,OUT049,2551.3761673147014
FDC56,OUT027,3203.0471673034713
FDK27,OUT018,1903.8900281068707
NCK18,OUT017,2698.1808955214674
FDB52,OUT019,581.4622113213896
DRG25,OUT027,5169.391365542639
FDZ13,OUT049,790.1893479269821
FDB57,OUT019,584.7308940410146
FDR40,OUT046,1338.7423684661635
NCO14,OUT019,91.51312051658209
NCN19,OUT045,3017.814490637257
FDQ28,OUT019,339.8398561767411
FDO13,OUT018,2441.0474072464804
FDK48,OUT013,1306.558490164095
FDU07,OUT018,2371.4849564273395
FDW20,OUT046,2062.1089045625367
FDV12,OUT010,217.57346194874066
FDH24,OUT013,2567.2432814775684
FDV59,OUT049,3703.9340620252397
FDK57,OUT045,1980.7370749312474
FDL16,OUT027,1110.814348302308
NCQ17,OUT046,2495.9780975428303
FDJ15,OUT018,3021.545219912021
FDX24,OUT049,1444.3617124151026
FDT47,OUT046,1534.7953812105998
FDT10,OUT049,930.2741386156976
FDZ37,OUT018,1363.6975876882948
FDW43,OUT027,6238.515635777395
DRN36,OUT017,1511.8535502216528
FDJ14,OUT045,1289.4310745020273
FDA32,OUT013,3667.2672871571044
FDJ38,OUT019,499.9554438599363
FDQ57,OUT017,2445.072239587631
NCQ41,OUT019,486.36077481281575
FDG56,OUT049,909.8886011132064
DRC13,OUT027,3292.256015212533
FDV55,OUT035,2539.2880799616996
FDQ49,OUT045,2562.9145451499503
FDE29,OUT010,164.18104023125335
FDR03,OUT013,3362.253858102085
FDD45,OUT049,1444.3617124151026
FDN38,OUT010,583.202226651401
FDT56,OUT046,849.4677241778282
FDT48,OUT045,3066.8154866928385
FDU03,OUT049,3025.2308010595584
FDC56,OUT010,263.8139518018754
NCO43,OUT027,2570.1208956616824
FDQ27,OUT017,1635.5630234097919
FDR03,OUT046,3374.346584520139
DRH23,OUT010,159.85641167580394
FDG22,OUT045,617.1427486937464
NCJ42,OUT013,1633.340036493887
FDR24,OUT046,1389.242591284673
FDW60,OUT035,2913.972215113148
FDJ08,OUT013,3097.817935046278
DRL59,OUT018,780.4373880414952
FDG60,OUT010,613.0417981873547
FDW27,OUT017,2467.040993177611
FDX14,OUT018,1280.410531845939
FDC20,OUT013,854.1847873440602
NCS29,OUT018,3794.818631608921
FDJ56,OUT046,1617.5992999599516
FDB20,OUT019,192.5938589848698
FDL28,OUT027,6157.995697742744
FDW01,OUT018,2406.994758302621
FDL03,OUT046,2980.549608663882
FDX22,OUT049,3781.9358608718194
FDJ21,OUT035,2547.969063388387
FDR31,OUT045,2445.6915916651637
FDG21,OUT035,2533.4734683064976
FDS22,OUT027,1110.814348302308
FDK08,OUT035,1555.989166456028
FDE17,OUT018,2403.784415693693
NCN30,OUT017,1528.3339646780448
FDT50,OUT046,1539.9994650979072
NCX42,OUT049,2562.9275914540854
FDJ12,OUT035,3758.2210297515658
NCA18,OUT027,3115.6044187742273
FDP23,OUT019,536.9138240537397
FDX12,OUT013,3963.0397935746114
FDN40,OUT018,2355.743429603059
FDV48,OUT035,1282.7691862845966
NCY54,OUT013,2865.5658525291783
FDL16,OUT010,91.51312051658209
FDR45,OUT018,3460.111585596331
FDJ52,OUT046,2549.2223772258412
DRG01,OUT017,1273.5738076925227
FDP52,OUT013,3813.6412289819395
FDU58,OUT017,3115.080982984563
FDL02,OUT045,1633.340036493887
FDG28,OUT013,3961.937615979646
FDA19,OUT035,2025.69822952798
FDW46,OUT027,1748.1385198727937
NCD43,OUT049,1635.5630234097919
DRG39,OUT013,782.6574000811918
NCF55,OUT049,598.0485958654023
FDJ07,OUT046,1976.0778068466434
FDE08,OUT046,2502.9945339750916
FDP56,OUT019,122.28104891229765
FDT45,OUT045,808.0682955058072
FDF17,OUT018,2975.631701848216
FDX44,OUT046,1367.3925509238456
FDM28,OUT027,4955.845976388686
FDI36,OUT049,3094.8777369435293
FDS07,OUT045,1922.6041350472783
FDD36,OUT045,1946.890469788784
FDW11,OUT046,941.1247058396611
FDN40,OUT049,2454.2678606369604
NCQ18,OUT049,1543.2464912602218
NCQ54,OUT017,2743.5766914316323
NCS42,OUT045,1410.320405184819
DRH39,OUT010,177.755124908297
FDC09,OUT027,2553.277783264535
FDT08,OUT010,344.7685146528027
FDC08,OUT035,3797.9446308631054
FDT20,OUT017,599.3889984899412
FDS35,OUT035,1078.132247037516
FDX58,OUT018,3016.5009759601503
FDW58,OUT046,1633.340036493887
DRD27,OUT046,1553.766179540123
FDH32,OUT019,242.9764970442312
FDS26,OUT035,4086.962396516469
FDQ31,OUT046,1369.0387586275901
FDP11,OUT018,3266.6421729865037
FDD58,OUT017,1555.989166456028
FDM33,OUT045,3651.0217583097383
FDZ16,OUT049,3085.7390023984235
NCS29,OUT010,584.2965206885372
NCM18,OUT019,166.812706700066
FDP11,OUT049,3718.0409213332355
NCC42,OUT017,2110.523320645025
DRM23,OUT046,2851.5480397445795
NCN55,OUT027,6232.5262489796305
FDK46,OUT013,4166.080234687546
FDR01,OUT046,3070.3177132932747
NCA05,OUT045,2520.4886718537564
NCP43,OUT017,2897.5632483054214
FDR12,OUT010,418.34037277652163
FDQ01,OUT013,4004.1415105464916
FDM13,OUT046,2055.1253050182454
FDQ19,OUT017,3986.4658980001605
FDK56,OUT019,476.3604767834581
NCX06,OUT010,471.34055826300323
FDO56,OUT027,3112.449900731052
FDU45,OUT045,1881.9642227145325
FDI16,OUT019,163.3809806671935
FDL32,OUT046,1959.4799918056099
FDA07,OUT046,2034.8835528846698
FDA14,OUT045,2507.226598626065
FDV46,OUT027,3351.338870233868
NCO07,OUT035,3730.0966652672664
NCP41,OUT046,1633.340036493887
FDY60,OUT018,1956.0223200232497
FDN38,OUT017,4012.40772912397
FDO15,OUT046,1153.004559640561
FDT60,OUT013,2018.6165652463978
FDA55,OUT035,3851.989941361631
FDE02,OUT010,213.44742836237958
DRJ39,OUT049,3747.6948492359165
FDV34,OUT035,1147.5475107989898
FDS20,OUT027,5148.4373510015075
FDF02,OUT027,2634.865123407071
FDW40,OUT017,2178.792175676847
NCB43,OUT046,3020.074388639006
FDR58,OUT017,1391.465578200578
DRJ59,OUT035,618.4692646817648
NCD30,OUT017,1549.958308075487
FDE14,OUT017,1543.2464912602218
FDC28,OUT018,1601.1056790847008
FDU16,OUT018,1339.262127567952
NCD19,OUT035,846.7895561393256
FDU21,OUT046,602.3024391807362
FDV59,OUT027,5622.103289476366
FDU03,OUT045,3024.411428023991
FDC33,OUT010,536.3556686239191
NCR42,OUT035,598.0485958654023
DRH59,OUT035,1167.1474616859641
NCM31,OUT035,2097.116567106075
FDS50,OUT035,3814.5566476383883
FDP39,OUT046,803.5059356073388
FDQ55,OUT013,1969.9647687827694
FDV36,OUT019,296.1832000890188
FDI05,OUT027,2161.608811494632
FDS45,OUT027,2575.36556373699
FDA39,OUT045,617.1427486937464
FDC37,OUT010,231.9939596710129
FDJ60,OUT027,4224.119677368494
DRQ35,OUT046,2032.653340470788
NCJ06,OUT046,2029.423777748771
NCY42,OUT018,2366.2374879943472
DRM37,OUT049,3109.09691224741
FDR14,OUT045,792.425946241821
FDE51,OUT049,646.0107713771669
FDT33,OUT017,2669.6785304700843
FDR08,OUT013,1891.1188247439577
FDE36,OUT010,414.9453398092971
FDL22,OUT019,237.92137929782234
FDR44,OUT013,2045.9867854385614
FDI56,OUT019,233.69483549700755
FDE47,OUT010,272.0557864057825
FDV27,OUT010,205.5473569547782
FDV10,OUT049,621.6051876818733
FDC40,OUT045,1277.9937274008612
NCX41,OUT013,3701.8434146884165
NCQ38,OUT027,2553.277783264535
FDV12,OUT027,2611.5034907692707
FDE52,OUT017,1371.1692668075066
FDG20,OUT027,4669.606398286787
FDV16,OUT027,1110.814348302308
FDI32,OUT017,1945.3660023803602
FDJ32,OUT049,938.7086784213021
FDN39,OUT018,2658.498831198794
FDY34,OUT017,2740.2470960378873
FDC14,OUT035,619.7845583621267
FDA55,OUT017,3858.6641971306067
FDZ50,OUT010,462.2584381925213
DRG13,OUT049,2592.096541452761
FDP01,OUT013,2498.749172743315
NCG54,OUT017,2882.5686603132276
FDM13,OUT045,2023.2393566969802
NCO18,OUT027,4951.13747297206
NCW41,OUT013,2552.6238590328567
FDM52,OUT027,4009.2501136764577
NCF55,OUT035,598.0485958654023
FDT09,OUT046,2086.7627397976967
NCM19,OUT035,1743.2282920703626
FDW12,OUT018,2337.3776123136017
FDP15,OUT019,603.109426562118
FDK36,OUT045,759.7001775955413
FDZ25,OUT035,2925.8306231705087
NCW06,OUT049,3095.4959636543854
FDW60,OUT046,2925.7180021746376
DRC49,OUT013,2422.797654895879
NCT17,OUT035,3105.900469573788
NCN06,OUT018,2432.0536736289873
FDC45,OUT013,2840.27162108106
DRJ47,OUT019,411.6781716666085
NCF06,OUT045,4174.110376986937
FDE21,OUT010,261.32265796809594
DRG27,OUT013,610.909082692619
FDW40,OUT049,2115.2440984412256
NCO53,OUT046,3080.753790818152
FDE23,OUT049,657.4760104892239
FDQ16,OUT046,1642.48562831945
FDS26,OUT045,4052.869088754604
FDZ13,OUT010,97.3880561124844
FDS14,OUT049,2479.758889127372
FDC10,OUT045,1961.7024697141624
FDY16,OUT049,3088.153990279684
FDJ20,OUT035,2037.5350724208877
FDV43,OUT035,624.2982688273692
FDZ32,OUT027,2569.7515020311066
FDR23,OUT046,2870.9293920259665
FDN24,OUT035,806.8845511784747
FDE34,OUT027,5189.605145269754
FDU31,OUT013,3682.8215340023603
FDW33,OUT018,1601.1056790847008
FDU26,OUT046,1966.0824014174696
FDE20,OUT027,4242.504109598406
NCW05,OUT035,1633.340036493887
FDB22,OUT018,2343.262693550712
FDO56,OUT046,1953.478991662553
FDA19,OUT027,3319.2340450069787
DRI39,OUT045,846.7895561393256
FDH52,OUT018,903.4243652998753
FDZ50,OUT035,3127.3910719492637
NCN42,OUT035,2545.121769716603
FDB53,OUT013,2483.358272680135
DRG11,OUT017,1648.7281630261227
DRK11,OUT027,3859.5011356080768
FDQ60,OUT017,2016.0318532943513
FDT36,OUT017,595.1351551746075
DRG25,OUT018,3021.545219912021
DRJ23,OUT046,3031.003289667439
FDG05,OUT035,2549.7351083912513
NCK06,OUT018,1900.9625579021047
FDU52,OUT017,2455.0582271517087
FDW07,OUT018,1362.8078596954492
NCM17,OUT045,657.4760104892239
FDA22,OUT045,2757.1119645707035
NCA41,OUT018,2963.5635225965157
FDF38,OUT035,621.6051876818733
FDH52,OUT046,964.7011137312817
FDY58,OUT019,574.1107724956131
FDZ16,OUT045,3034.5034323759146
NCM18,OUT017,977.4736228901271
FDA22,OUT018,2570.396261941533
NCJ43,OUT035,2923.9073407350975
FDI34,OUT027,6185.239372277333
FDG56,OUT046,966.555690978028
FDS34,OUT046,1959.4799918056099
DRC01,OUT035,762.733995370038
FDQ04,OUT035,618.4692646817648
FDK04,OUT035,846.7895561393256
FDT51,OUT049,1735.1174958292354
FDV26,OUT017,3002.03726397969
FDS04,OUT049,2107.003956702605
FDW43,OUT018,3277.4285091472016
FDQ28,OUT010,349.87529767531504
NCK06,OUT017,2033.8425620812736
FDS23,OUT018,1898.39417785933
FDZ36,OUT019,499.85880548470675
FDE56,OUT018,956.2036985387235
FDW10,OUT027,4653.348430614115
NCN14,OUT045,3017.444955019255
NCQ18,OUT045,1545.8612608780427
FDW08,OUT017,1635.5630234097919
FDU43,OUT035,3961.4529698565707
FDR33,OUT010,232.16627374351435
FDM24,OUT010,365.35913306329115
NCZ05,OUT046,1635.5630234097919
NCV41,OUT035,1868.3398838951666
FDV11,OUT018,2784.464544262602
NCY05,OUT035,602.3024391807362
FDV44,OUT018,3006.6792884300144
FDW32,OUT049,1335.079514115941
NCU18,OUT027,3419.38694688827
NCC43,OUT035,4015.433904117592
FDW19,OUT013,1743.2282920703626
FDN31,OUT035,3111.134087963572
FDI48,OUT045,766.3532961504884
FDS24,OUT017,1389.242591284673
FDF46,OUT049,1945.1864573608175
DRG23,OUT017,2427.1404320365505
FDG14,OUT018,2350.257095437987
NCY30,OUT049,2946.706198148854
FDO28,OUT018,1880.4927350660403
DRD24,OUT035,2113.2775348282985
FDI33,OUT049,1386.9722806414127
FDN32,OUT046,3044.7892159423545
FDR16,OUT045,3679.110395648379
FDF26,OUT046,2461.0740545042177
NCN29,OUT018,754.7381912995559
FDE20,OUT045,2811.7564960401755
FDA46,OUT046,3100.4017301661074
FDU28,OUT045,3004.5647865202495
FDQ48,OUT045,1553.766179540123
FDV36,OUT013,2053.5210874168215
FDR14,OUT018,798.2867162052362
FDP23,OUT017,3740.145619574491
FDP56,OUT013,767.8210403708713
FDK48,OUT010,180.71088417655483
FDR48,OUT046,2476.243809019515
NCY29,OUT049,840.7481074497565
FDM22,OUT018,799.4704605325687
DRJ01,OUT013,2475.081380971575
FDZ43,OUT045,3962.346524422628
FDV03,OUT035,2556.4898953976985
FDX11,OUT027,5015.1839255317345
NCA41,OUT027,5526.975205781737
FDE38,OUT017,2675.3634794818436
FDI27,OUT018,751.7749713320605
FDN32,OUT013,3034.4312877165476
NCN43,OUT017,2036.7700322860394
FDB47,OUT027,5561.239528938571
FDV03,OUT017,2537.1559363015062
NCN30,OUT045,1545.8612608780427
NCV54,OUT010,264.80374576212444
FDV07,OUT013,1684.5646267720676
FDP07,OUT049,3044.8228758223718
FDK48,OUT018,1106.7224896261919
FDM15,OUT019,343.210767035701
FDY19,OUT027,3113.214628831327
FDK46,OUT046,4184.138979052258
FDY11,OUT045,1070.188042581566
FDH09,OUT046,792.425946241821
FDO08,OUT027,4183.433299698313
FDU14,OUT013,4104.466095924549
FDD22,OUT027,3118.6176635199295
FDM27,OUT017,2533.560068571819
FDL02,OUT027,2638.4191578624286
NCA17,OUT035,2531.6088363031627
FDE38,OUT019,396.8934265027637
NCG07,OUT049,3128.6665445274207
DRC27,OUT013,3950.070463849797
FDA27,OUT035,4138.242901838267
FDW40,OUT045,2093.171334202588
DRI11,OUT013,1941.5081020122348
FDN50,OUT046,1496.8444303535541
FDR12,OUT046,2892.8670871394343
FDT34,OUT027,2651.3388421736436
FDW11,OUT035,953.8941597153341
NCO30,OUT027,5087.391653227477
FDZ34,OUT017,3098.9197186207666
FDU45,OUT017,1932.1471766986172
NCD42,OUT035,602.3024391807362
FDX25,OUT045,3015.416624766215
NCR29,OUT046,849.4677241778282
FDX43,OUT019,400.56033296023327
FDB04,OUT010,200.4964739845517
FDR49,OUT027,1168.0177717748284
FDS39,OUT018,1953.094849818484
FDW58,OUT045,1633.340036493887
FDG22,OUT019,91.51312051658209
FDG31,OUT017,991.4003121426448
NCV53,OUT027,6270.975457946956
DRJ37,OUT035,2476.702196847549
FDV07,OUT035,1729.8124378073771
FDW52,OUT018,2551.0226045629865
FDT15,OUT045,3097.909373607223
FDD02,OUT018,1856.1094383093753
FDM16,OUT035,1149.990967759592
NCE55,OUT046,2864.4497888058254
FDB57,OUT018,3238.956004594037
FDQ04,OUT013,620.1185970179263
FDQ47,OUT019,91.51312051658209
FDY14,OUT019,579.9560213142065
DRK37,OUT017,3093.6961595694966
FDO25,OUT017,3756.6642255327924
FDL57,OUT046,4177.971060665896
NCK29,OUT018,1885.5553175505559
FDK46,OUT027,6248.434242695102
NCB43,OUT010,496.88545672535196
DRE01,OUT027,6205.767566809373
FDC46,OUT018,2995.3082717674015
FDQ23,OUT045,1635.5630234097919
FDX38,OUT049,759.7001775955413
FDG60,OUT018,3389.359561752279
FDW55,OUT017,3974.5842441693308
FDP39,OUT013,756.9582033392525
FDB20,OUT018,1271.984719998368
FDV21,OUT017,2028.3867877526093
FDZ02,OUT013,1539.9994650979072
FDP19,OUT027,3307.5555810513174
FDA38,OUT035,3996.7516467244322
FDH22,OUT045,2010.5853846811065
DRM11,OUT045,4160.576727669552
FDO12,OUT027,5561.415799385626
FDT14,OUT049,2012.1562148002488
FDW34,OUT010,572.3948116245771
FDG04,OUT027,5187.596710386434
FDW59,OUT018,1351.4438630861907
FDR33,OUT018,1607.470229411903
FDP32,OUT013,2028.014585324403
FDL13,OUT027,6261.707893954127
FDD22,OUT013,1939.4422164381626
FDV40,OUT027,1756.6684014195475
NCD55,OUT046,621.6051876818733
FDQ20,OUT010,91.51312051658209
FDD28,OUT045,846.7895561393256
FDC39,OUT045,3713.769633179659
NCR17,OUT049,1969.9610341163977
DRO35,OUT018,1823.274216857741
FDF40,OUT049,4109.486616797999
FDR31,OUT018,2347.253913763147
NCQ41,OUT017,3075.883861297011
FDP38,OUT046,759.7001775955413
NCU54,OUT027,5561.239528938571
FDG22,OUT018,585.354961145765
DRK59,OUT013,3765.3178312075966
FDC37,OUT046,1633.340036493887
NCO42,OUT013,2502.76531483153
NCT42,OUT017,2443.0719631752067
FDX27,OUT035,1462.2650666399213
FDV40,OUT018,1122.3581812367586
FDT45,OUT027,1583.1396781920264
FDS47,OUT019,224.91875686311568
FDR45,OUT035,3979.6646392841794
FDB03,OUT045,3890.851080935226
FDO49,OUT035,803.5059356073388
FDU60,OUT027,4268.942899288847
FDB26,OUT018,780.4373880414952
FDB46,OUT017,3685.6731702527454
FDQ37,OUT019,509.7943950804518
FDN03,OUT017,4141.900227563374
NCX30,OUT045,4078.4995135030254
FDK32,OUT019,340.8472155393327
DRM47,OUT013,3089.031598667136
NCO02,OUT046,1110.157406224523
FDP04,OUT013,1083.7221629461603
NCO43,OUT049,1624.2972817644165
FDD59,OUT013,1343.252673964299
FDQ10,OUT017,2889.8920047817123
FDW45,OUT035,2531.6088363031627
NCK30,OUT049,4099.140266988927
FDU31,OUT018,3202.9951182689942
NCQ17,OUT019,350.029319268692
FDN01,OUT017,2873.6668391376843
FDZ19,OUT049,2886.3562836904352
DRG37,OUT017,2556.272448804437
FDE32,OUT045,602.3024391807362
FDO34,OUT049,2779.6674639596936
FDM04,OUT019,133.95695553515424
FDZ25,OUT049,2893.932390595309
FDU08,OUT049,1552.1812949913917
